benchmark,duration_ns,uptime_ns,vm_start_unix_ms
matrix-multiply,1173959560,856080970,1654505514149
matrix-multiply,1153337147,2047875126,1654505514149
matrix-multiply,1159054638,3223009084,1654505514149
matrix-multiply,1156770207,4403314756,1654505514149
matrix-multiply,1156860464,5578789288,1654505514149
matrix-multiply,1155232677,6755205136,1654505514149
matrix-multiply,1150408937,7929272240,1654505514149
matrix-multiply,1143617900,9098122189,1654505514149
matrix-multiply,1145092245,10261371382,1654505514149
matrix-multiply,1146430411,11429431285,1654505514149
matrix-multiply,1145158352,12593648073,1654505514149
matrix-multiply,1164627892,13760309037,1654505514149
matrix-multiply,1143042984,14946893653,1654505514149
matrix-multiply,1139553305,16107187041,1654505514149
matrix-multiply,1141981607,17264249912,1654505514149
matrix-multiply,1146600192,18423873763,1654505514149
matrix-multiply,1144997404,19589135846,1654505514149
matrix-multiply,1161149340,20757469700,1654505514149
matrix-multiply,1162218031,21938103884,1654505514149
matrix-multiply,1156454974,23120289476,1654505514149
matrix-multiply,1158481170,24295998244,1654505514149
matrix-multiply,1161496826,25471925209,1654505514149
matrix-multiply,1159504391,26651649867,1654505514149
matrix-multiply,1163674190,27830267079,1654505514149
matrix-multiply,1161679520,29012633496,1654505514149
matrix-multiply,1162466990,30191610751,1654505514149
matrix-multiply,1159177152,31371473135,1654505514149
matrix-multiply,1161619465,32547743510,1654505514149
matrix-multiply,1163996647,33730238261,1654505514149
matrix-multiply,1161843424,34911218015,1654505514149
matrix-multiply,1162879030,36090434864,1654505514149
matrix-multiply,1176379179,37274128896,1654505514149
matrix-multiply,1167787306,38471361275,1654505514149
matrix-multiply,1162460649,39656443039,1654505514149
matrix-multiply,1161022616,40838325873,1654505514149
matrix-multiply,1163630622,42018505098,1654505514149
matrix-multiply,1158562977,43199263413,1654505514149
matrix-multiply,1161429969,44375061216,1654505514149
matrix-multiply,1158881669,45554014727,1654505514149
matrix-multiply,1163182953,46730462490,1654505514149
matrix-multiply,1163879684,47913991018,1654505514149
matrix-multiply,1157860001,49096874297,1654505514149
matrix-multiply,1162279082,50274620779,1654505514149
matrix-multiply,1160682468,51456232524,1654505514149
matrix-multiply,1162777531,52634047854,1654505514149
matrix-multiply,1161023720,53813673257,1654505514149
matrix-multiply,1162718527,54991710995,1654505514149
matrix-multiply,1159338041,56171389844,1654505514149
matrix-multiply,1168239626,57348124179,1654505514149
matrix-multiply,1173830185,58536164038,1654505514149
matrix-multiply,1167878234,59727032648,1654505514149
matrix-multiply,1169147306,60916619473,1654505514149
matrix-multiply,1168891978,62103612270,1654505514149
matrix-multiply,1167415600,63289767844,1654505514149
matrix-multiply,1170492847,64478154551,1654505514149
matrix-multiply,1171445866,65665714184,1654505514149
matrix-multiply,1178017146,66856516303,1654505514149
matrix-multiply,1169212748,68055158483,1654505514149
matrix-multiply,1168159073,69242035157,1654505514149
matrix-multiply,1168480023,70427402665,1654505514149
matrix-multiply,1168176429,71615431343,1654505514149
matrix-multiply,1170663481,72802220205,1654505514149
matrix-multiply,1167518929,73990234212,1654505514149
matrix-multiply,1168502856,75175230330,1654505514149
