benchmark,duration_ns,uptime_ns,vm_start_unix_ms
matrix-multiply,1167870097,724331743,1654454446337
matrix-multiply,1024719154,1943505815,1654454446337
matrix-multiply,1019735965,2991296786,1654454446337
matrix-multiply,1019991566,4037406335,1654454446337
matrix-multiply,1019662037,5082734836,1654454446337
matrix-multiply,1867537113,6127673645,1654454446337
matrix-multiply,1091931608,8018055007,1654454446337
matrix-multiply,1033411807,9131548673,1654454446337
matrix-multiply,1028704908,10190709089,1654454446337
matrix-multiply,1041653472,11244849156,1654454446337
matrix-multiply,1029081586,12311514001,1654454446337
matrix-multiply,1032397590,13366257022,1654454446337
matrix-multiply,1038571057,14420678288,1654454446337
matrix-multiply,1053248481,15481905290,1654454446337
matrix-multiply,1025449157,16559210369,1654454446337
matrix-multiply,1030280640,17607322133,1654454446337
matrix-multiply,1032916556,18662937634,1654454446337
matrix-multiply,1031667708,19729952727,1654454446337
matrix-multiply,1059692045,20787031610,1654454446337
matrix-multiply,1031208985,21870240459,1654454446337
matrix-multiply,1031823892,22921101391,1654454446337
matrix-multiply,1034251787,23974753701,1654454446337
matrix-multiply,1035583741,25030167914,1654454446337
matrix-multiply,1037799577,26088607024,1654454446337
matrix-multiply,1037005453,27152070631,1654454446337
matrix-multiply,1034112895,28212951702,1654454446337
matrix-multiply,1036419292,29270826420,1654454446337
matrix-multiply,1053124257,30330095461,1654454446337
matrix-multiply,1039640868,31405809849,1654454446337
matrix-multiply,1039993091,32469268005,1654454446337
matrix-multiply,1034113757,33534527929,1654454446337
matrix-multiply,1037482461,34591584970,1654454446337
matrix-multiply,1039191473,35649096577,1654454446337
matrix-multiply,1042132442,36712979782,1654454446337
matrix-multiply,1083507410,37776866423,1654454446337
matrix-multiply,1036615350,38883602224,1654454446337
matrix-multiply,1036077890,39942220661,1654454446337
matrix-multiply,1046337038,41000087024,1654454446337
matrix-multiply,1033448035,42067865423,1654454446337
matrix-multiply,1034239212,43123508486,1654454446337
matrix-multiply,1029413851,44181146129,1654454446337
matrix-multiply,1056221340,45231682832,1654454446337
matrix-multiply,1038664773,46311240356,1654454446337
matrix-multiply,1042065627,47372417744,1654454446337
matrix-multiply,1034625529,48437307842,1654454446337
matrix-multiply,1044037855,49491378699,1654454446337
matrix-multiply,1050131240,50557678488,1654454446337
matrix-multiply,1035104750,51630262882,1654454446337
matrix-multiply,1036523969,52691009750,1654454446337
matrix-multiply,1034565806,53751863270,1654454446337
matrix-multiply,1044456071,54810988159,1654454446337
