benchmark,duration_ns,uptime_ns,vm_start_unix_ms
matrix-multiply,1429869538,790583659,1654505101837
matrix-multiply,1334650829,2235666000,1654505101837
matrix-multiply,1890129648,3589741380,1654505101837
matrix-multiply,1580284795,5504501743,1654505101837
matrix-multiply,1482599247,7103014160,1654505101837
matrix-multiply,1192443918,8603379682,1654505101837
matrix-multiply,1179995123,9813291786,1654505101837
matrix-multiply,1179443046,11011376717,1654505101837
matrix-multiply,1184176338,12209518366,1654505101837
matrix-multiply,1177958707,13411441335,1654505101837
matrix-multiply,1177232514,14607575630,1654505101837
matrix-multiply,1181711127,15803167406,1654505101837
matrix-multiply,1180328451,17003908230,1654505101837
matrix-multiply,1192812451,18202142140,1654505101837
matrix-multiply,1180718248,19413894090,1654505101837
matrix-multiply,1180918738,20613543737,1654505101837
matrix-multiply,1182628792,21813480672,1654505101837
matrix-multiply,1193808302,23016406191,1654505101837
matrix-multiply,1233816006,24229375575,1654505101837
matrix-multiply,1189388188,25482020318,1654505101837
matrix-multiply,1188727277,26690485495,1654505101837
matrix-multiply,1188308699,27897628600,1654505101837
matrix-multiply,1211944152,29104807979,1654505101837
matrix-multiply,1185748816,30335612212,1654505101837
matrix-multiply,1188299258,31540216743,1654505101837
matrix-multiply,1186659009,32747337611,1654505101837
matrix-multiply,1186088785,33953314243,1654505101837
matrix-multiply,1198398002,35158346005,1654505101837
matrix-multiply,1186387585,36375561009,1654505101837
matrix-multiply,1192900254,37580499889,1654505101837
matrix-multiply,1188578120,38792058295,1654505101837
matrix-multiply,1188918285,39999510922,1654505101837
matrix-multiply,1199016875,41207184101,1654505101837
matrix-multiply,1190993266,42424997893,1654505101837
matrix-multiply,1188289509,43634642143,1654505101837
matrix-multiply,1188729656,44840725281,1654505101837
matrix-multiply,1191239603,46048117891,1654505101837
matrix-multiply,1307124375,47259596215,1654505101837
matrix-multiply,1189208501,48585353932,1654505101837
matrix-multiply,1189050637,49793542643,1654505101837
matrix-multiply,1187641937,51002098694,1654505101837
matrix-multiply,1201524441,52208592762,1654505101837
matrix-multiply,1188294711,53429225235,1654505101837
matrix-multiply,1223060135,54636404635,1654505101837
matrix-multiply,1186583729,55878273642,1654505101837
matrix-multiply,1196271455,57083464620,1654505101837
matrix-multiply,1187837859,58297958496,1654505101837
matrix-multiply,1189605246,59504829836,1654505101837
matrix-multiply,1187259951,60713182633,1654505101837
matrix-multiply,1188694299,61919145444,1654505101837
matrix-multiply,1198177230,63126589767,1654505101837
matrix-multiply,1189076035,64343602844,1654505101837
matrix-multiply,1189609118,65551314682,1654505101837
matrix-multiply,1194280323,66758871678,1654505101837
matrix-multiply,1189637122,67971754522,1654505101837
matrix-multiply,1198360304,69179786542,1654505101837
matrix-multiply,1188464023,70396570473,1654505101837
matrix-multiply,1187410426,71603217375,1654505101837
matrix-multiply,1186473457,72809104415,1654505101837
matrix-multiply,1189099545,74014463141,1654505101837
matrix-multiply,1195904029,75222242045,1654505101837
matrix-multiply,1182756159,76436929140,1654505101837
matrix-multiply,1178119954,77638640028,1654505101837
