benchmark,duration_ns,uptime_ns,vm_start_unix_ms
matrix-multiply,1469208801,793125511,1654505231844
matrix-multiply,2056091695,2275964108,1654505231844
matrix-multiply,1229751734,4350114779,1654505231844
matrix-multiply,1187996692,5599388567,1654505231844
matrix-multiply,1180226479,6805534220,1654505231844
matrix-multiply,1179115615,8003813927,1654505231844
matrix-multiply,1177821698,9201430627,1654505231844
matrix-multiply,1176642760,10397139787,1654505231844
matrix-multiply,1183215699,11591857287,1654505231844
matrix-multiply,1178155428,12792637952,1654505231844
matrix-multiply,1180758874,13988691246,1654505231844
matrix-multiply,1185345025,15187902802,1654505231844
matrix-multiply,1528505319,16391873980,1654505231844
matrix-multiply,1191033477,17939911755,1654505231844
matrix-multiply,1190100804,19149830772,1654505231844
matrix-multiply,1190216117,20358694175,1654505231844
matrix-multiply,1200275718,21567853009,1654505231844
matrix-multiply,1183491604,22788510319,1654505231844
matrix-multiply,1183476951,23990223652,1654505231844
matrix-multiply,1185366950,25192298667,1654505231844
matrix-multiply,1181049276,26396732692,1654505231844
matrix-multiply,1188197539,27597080119,1654505231844
matrix-multiply,1180851350,28803863009,1654505231844
matrix-multiply,1180935642,30003584536,1654505231844
matrix-multiply,1180512664,31203043127,1654505231844
matrix-multiply,1181052730,32402058648,1654505231844
matrix-multiply,1190536503,33602309030,1654505231844
matrix-multiply,1181864863,34811761894,1654505231844
matrix-multiply,1181906644,36012296195,1654505231844
matrix-multiply,1183134552,37212717499,1654505231844
matrix-multiply,1184911029,38414597145,1654505231844
matrix-multiply,1191534027,39618718257,1654505231844
matrix-multiply,1182034939,40828756722,1654505231844
matrix-multiply,1181723783,42030157009,1654505231844
matrix-multiply,1182129637,43230718485,1654505231844
matrix-multiply,1184139022,44431582730,1654505231844
matrix-multiply,1193275817,45634338940,1654505231844
matrix-multiply,1224402705,46846253426,1654505231844
matrix-multiply,1184903022,48089932674,1654505231844
matrix-multiply,1185544410,49293735793,1654505231844
matrix-multiply,1184328038,50498121680,1654505231844
matrix-multiply,1190736916,51700649224,1654505231844
matrix-multiply,1181874214,52911921768,1654505231844
matrix-multiply,1180733623,54112519792,1654505231844
matrix-multiply,1182499124,55311774593,1654505231844
matrix-multiply,1183549574,56513167537,1654505231844
matrix-multiply,1185955527,57716848138,1654505231844
matrix-multiply,1182699877,58921699887,1654505231844
matrix-multiply,1183719903,60123661825,1654505231844
matrix-multiply,1183304361,61325894365,1654505231844
matrix-multiply,1190549135,62527839516,1654505231844
matrix-multiply,1185463342,63736288561,1654505231844
matrix-multiply,1183992790,64940668886,1654505231844
matrix-multiply,1183368135,66142841778,1654505231844
matrix-multiply,1182715899,67344854203,1654505231844
matrix-multiply,1190285046,68546838289,1654505231844
matrix-multiply,1182751182,69757379510,1654505231844
matrix-multiply,1181262467,70960513282,1654505231844
matrix-multiply,1181117067,72161641739,1654505231844
matrix-multiply,1182370541,73365568967,1654505231844
matrix-multiply,1191296002,74567540588,1654505231844
matrix-multiply,1182053411,75781674525,1654505231844
matrix-multiply,1181992216,76983825513,1654505231844
matrix-multiply,1183557501,78186002633,1654505231844
matrix-multiply,1183914091,79388249101,1654505231844
matrix-multiply,1192998743,80590571862,1654505231844
matrix-multiply,1186193365,81803371640,1654505231844
matrix-multiply,1184421206,83012195630,1654505231844
matrix-multiply,1182915982,84216675109,1654505231844
matrix-multiply,1182452437,85419572124,1654505231844
matrix-multiply,1190106133,86624735701,1654505231844
matrix-multiply,1181903752,87834642390,1654505231844
matrix-multiply,1181700106,89036356766,1654505231844
matrix-multiply,1183777222,90240671923,1654505231844
matrix-multiply,1182547233,91443938206,1654505231844
matrix-multiply,1193811902,92646696548,1654505231844
matrix-multiply,1183794943,93863523420,1654505231844
matrix-multiply,1182836764,95067293930,1654505231844
matrix-multiply,1183324702,96269946801,1654505231844
matrix-multiply,1183758436,97476312249,1654505231844
matrix-multiply,1192365757,98679979704,1654505231844
matrix-multiply,1181211460,99892027937,1654505231844
matrix-multiply,1181824687,101093237263,1654505231844
matrix-multiply,1182699436,102297973816,1654505231844
matrix-multiply,1183717185,103500016201,1654505231844
matrix-multiply,1188948902,104704796359,1654505231844
matrix-multiply,1182178042,105915207700,1654505231844
matrix-multiply,1181375433,107115707023,1654505231844
matrix-multiply,1184229558,108315533372,1654505231844
matrix-multiply,1192466372,109519287172,1654505231844
matrix-multiply,1187897639,110730285748,1654505231844
matrix-multiply,1184759122,111936480933,1654505231844
matrix-multiply,1185980617,113140177936,1654505231844
matrix-multiply,1187103721,114344633852,1654505231844
matrix-multiply,1196937749,115550107531,1654505231844
matrix-multiply,1187571381,116765472256,1654505231844
matrix-multiply,1190114384,117972743909,1654505231844
matrix-multiply,1187811315,119183261502,1654505231844
matrix-multiply,1187675432,120393815625,1654505231844
matrix-multiply,1196460176,121601588196,1654505231844
matrix-multiply,1186019845,122817703900,1654505231844
matrix-multiply,1186983178,124026412431,1654505231844
matrix-multiply,1187140531,125233269806,1654505231844
matrix-multiply,1185390030,126440179382,1654505231844
matrix-multiply,1194360447,127643506997,1654505231844
matrix-multiply,1185376995,128856626202,1654505231844
matrix-multiply,1184856065,130060671737,1654505231844
matrix-multiply,1185749382,131263714150,1654505231844
matrix-multiply,1187049620,132468046980,1654505231844
matrix-multiply,1196249703,133673968053,1654505231844
matrix-multiply,1186423992,134889418128,1654505231844
matrix-multiply,1186989795,136094970528,1654505231844
matrix-multiply,1187504799,137300938030,1654505231844
matrix-multiply,1191082368,138507291600,1654505231844
matrix-multiply,1191965740,139718777256,1654505231844
matrix-multiply,1187460006,140929421279,1654505231844
matrix-multiply,1188619390,142136368299,1654505231844
matrix-multiply,1187550763,143344018451,1654505231844
matrix-multiply,1200131071,144550683085,1654505231844
matrix-multiply,1190939711,145769188223,1654505231844
matrix-multiply,1188414645,146979297222,1654505231844
matrix-multiply,1188091481,148186773290,1654505231844
matrix-multiply,1189993212,149394385909,1654505231844
matrix-multiply,1200687734,150603056892,1654505231844
matrix-multiply,1190532593,151822928359,1654505231844
matrix-multiply,1191288875,153031936794,1654505231844
matrix-multiply,1194624157,154242175572,1654505231844
matrix-multiply,1189469064,155456547806,1654505231844
matrix-multiply,1200389569,156665387196,1654505231844
matrix-multiply,1192879572,157885164206,1654505231844
matrix-multiply,1191432175,159097128402,1654505231844
matrix-multiply,1190732048,160307631231,1654505231844
matrix-multiply,1197159498,161517399339,1654505231844
matrix-multiply,1193451287,162733532566,1654505231844
matrix-multiply,1191938378,163946405593,1654505231844
matrix-multiply,1191872614,165156678175,1654505231844
matrix-multiply,1226241779,166367655019,1654505231844
matrix-multiply,1200697382,167613089328,1654505231844
matrix-multiply,1198729829,168832850090,1654505231844
matrix-multiply,1202177732,170049912274,1654505231844
matrix-multiply,1194916234,171270824527,1654505231844
matrix-multiply,1191541462,172484376867,1654505231844
matrix-multiply,1197715103,173695186953,1654505231844
matrix-multiply,1190050727,174912636605,1654505231844
matrix-multiply,1189308029,176121623212,1654505231844
matrix-multiply,1190613847,177330041798,1654505231844
matrix-multiply,1203974130,178539487151,1654505231844
matrix-multiply,1190404815,179762430126,1654505231844
matrix-multiply,1193229190,180971348842,1654505231844
matrix-multiply,1192472125,182183166028,1654505231844
matrix-multiply,1190543632,183394477407,1654505231844
matrix-multiply,1200916020,184603666715,1654505231844
matrix-multiply,1190495495,185822928375,1654505231844
matrix-multiply,1189710385,187033476538,1654505231844
matrix-multiply,1191379651,188246031963,1654505231844
matrix-multiply,1188423409,189457590335,1654505231844
matrix-multiply,1200950317,190665639421,1654505231844
matrix-multiply,1188956630,191889036861,1654505231844
matrix-multiply,1191236924,193098294487,1654505231844
matrix-multiply,1191539931,194309980476,1654505231844
matrix-multiply,1199551766,195524455480,1654505231844
matrix-multiply,1192617125,196743501913,1654505231844
matrix-multiply,1190986697,197955876482,1654505231844
matrix-multiply,1191382810,199169642060,1654505231844
matrix-multiply,1189932481,200381478560,1654505231844
