benchmark,duration_ns,uptime_ns,vm_start_unix_ms
matrix-multiply,1556114154,817672806,1654505292078
matrix-multiply,1842761071,2389932432,1654505292078
matrix-multiply,1433289512,4248525373,1654505292078
matrix-multiply,1497478254,5700616502,1654505292078
matrix-multiply,1400887245,7216902153,1654505292078
matrix-multiply,1410887306,8635466138,1654505292078
matrix-multiply,1420326442,10066307894,1654505292078
matrix-multiply,1264237643,11508072967,1654505292078
matrix-multiply,1137297242,12789864807,1654505292078
matrix-multiply,1134796778,13945399368,1654505292078
matrix-multiply,1148391893,15098416226,1654505292078
matrix-multiply,1145294737,16265211915,1654505292078
matrix-multiply,1139737825,17429185401,1654505292078
matrix-multiply,1144458826,18587821576,1654505292078
matrix-multiply,1140537926,19750880228,1654505292078
matrix-multiply,1139020652,20910622833,1654505292078
matrix-multiply,1149638903,22068409674,1654505292078
matrix-multiply,1138581049,23238851346,1654505292078
matrix-multiply,1138928475,24396109205,1654505292078
matrix-multiply,1184951502,25553438837,1654505292078
matrix-multiply,1144193069,26757172882,1654505292078
matrix-multiply,1140084756,27920238659,1654505292078
matrix-multiply,1150662895,29080550439,1654505292078
matrix-multiply,1145269326,30250125151,1654505292078
matrix-multiply,1345245829,31418179878,1654505292078
matrix-multiply,1143942778,32784062606,1654505292078
matrix-multiply,1141208835,33947505274,1654505292078
matrix-multiply,1157690570,35111042110,1654505292078
matrix-multiply,1145279599,36288002943,1654505292078
matrix-multiply,1136840022,37456393827,1654505292078
matrix-multiply,1146312980,38613315753,1654505292078
matrix-multiply,1138934580,39778682525,1654505292078
matrix-multiply,1139112819,40940978528,1654505292078
matrix-multiply,1151184763,42100361965,1654505292078
matrix-multiply,1138324127,43271208237,1654505292078
matrix-multiply,1139528515,44429559208,1654505292078
matrix-multiply,1145388503,45588608448,1654505292078
matrix-multiply,1146133570,46755131350,1654505292078
matrix-multiply,1138826775,47919602828,1654505292078
matrix-multiply,1158264253,49076917250,1654505292078
matrix-multiply,1140505324,50252749820,1654505292078
matrix-multiply,1137717069,51412009973,1654505292078
matrix-multiply,1138543016,52568543594,1654505292078
matrix-multiply,1137315366,53725863180,1654505292078
matrix-multiply,1137798067,54881960849,1654505292078
matrix-multiply,1183727870,56039017259,1654505292078
matrix-multiply,1140423441,57241025214,1654505292078
matrix-multiply,1138795356,58400631355,1654505292078
matrix-multiply,1141050522,59559036824,1654505292078
matrix-multiply,1140934500,60719596690,1654505292078
matrix-multiply,1138599718,61881102680,1654505292078
matrix-multiply,1143011440,63039883017,1654505292078
matrix-multiply,1148545188,64207980194,1654505292078
matrix-multiply,1140863791,65376774269,1654505292078
matrix-multiply,1137056597,66538111492,1654505292078
matrix-multiply,1137553581,67695611498,1654505292078
matrix-multiply,1139820221,68852809624,1654505292078
matrix-multiply,1141463520,70016082460,1654505292078
matrix-multiply,1146757857,71177614653,1654505292078
matrix-multiply,1137304336,72345186427,1654505292078
matrix-multiply,1139852025,73503169426,1654505292078
matrix-multiply,1139608297,74663536783,1654505292078
matrix-multiply,1814922156,75826921773,1654505292078
matrix-multiply,1140367916,77662114213,1654505292078
matrix-multiply,1144127305,78822613214,1654505292078
matrix-multiply,1141317733,79989594764,1654505292078
matrix-multiply,1149125737,81151019455,1654505292078
matrix-multiply,1136321162,82320386623,1654505292078
matrix-multiply,1140576345,83479397184,1654505292078
matrix-multiply,1137259808,84640055866,1654505292078
matrix-multiply,1179531595,85796996239,1654505292078
matrix-multiply,1140456185,86999081197,1654505292078
matrix-multiply,1151920073,88158457197,1654505292078
matrix-multiply,1139329110,89330055553,1654505292078
matrix-multiply,1140555498,90491713310,1654505292078
matrix-multiply,1139318033,91652433865,1654505292078
matrix-multiply,1137678152,92811559889,1654505292078
matrix-multiply,1139538038,93970522218,1654505292078
matrix-multiply,1151743134,95128362036,1654505292078
matrix-multiply,1144630869,96299541661,1654505292078
matrix-multiply,1138335376,97464701938,1654505292078
matrix-multiply,1138737024,98623345860,1654505292078
matrix-multiply,1140188576,99785071033,1654505292078
matrix-multiply,1138742815,100945085824,1654505292078
matrix-multiply,1161928930,102103840321,1654505292078
matrix-multiply,1139435698,103288407448,1654505292078
matrix-multiply,1138592656,104447506540,1654505292078
matrix-multiply,1142788218,105606127615,1654505292078
matrix-multiply,1137296309,106771501172,1654505292078
matrix-multiply,1137066655,107928847833,1654505292078
matrix-multiply,1175877958,109085309777,1654505292078
matrix-multiply,1170916509,110283990089,1654505292078
matrix-multiply,1138969525,111474929468,1654505292078
matrix-multiply,1137855663,112636202325,1654505292078
matrix-multiply,1137264229,113794079786,1654505292078
matrix-multiply,1137798872,114949863902,1654505292078
matrix-multiply,1179695047,116108137737,1654505292078
matrix-multiply,1138345352,117308152482,1654505292078
matrix-multiply,1137145838,118466648791,1654505292078
matrix-multiply,1138729055,119625207812,1654505292078
matrix-multiply,1138136593,120782955933,1654505292078
matrix-multiply,1137237708,121940397348,1654505292078
matrix-multiply,1148019320,123097956528,1654505292078
matrix-multiply,1142161562,124266207812,1654505292078
matrix-multiply,1138943878,125428767967,1654505292078
matrix-multiply,1137231211,126589115594,1654505292078
matrix-multiply,1135463666,127745027124,1654505292078
matrix-multiply,1140509700,128899190687,1654505292078
matrix-multiply,1147880727,130060187108,1654505292078
matrix-multiply,1138200706,131227804361,1654505292078
matrix-multiply,1139956934,132386262427,1654505292078
matrix-multiply,1147632118,133549337132,1654505292078
matrix-multiply,1145919408,134717636410,1654505292078
matrix-multiply,1152106613,135883317232,1654505292078
matrix-multiply,1160967362,137058390021,1654505292078
matrix-multiply,1148554826,138239457838,1654505292078
matrix-multiply,1146311953,139408049558,1654505292078
matrix-multiply,1145701272,140577555962,1654505292078
matrix-multiply,1142836607,141743383295,1654505292078
matrix-multiply,1141002515,142905999740,1654505292078
matrix-multiply,1148909258,144069520906,1654505292078
matrix-multiply,1141154837,145238450601,1654505292078
matrix-multiply,1166582995,146400191767,1654505292078
matrix-multiply,1140265216,147587011472,1654505292078
matrix-multiply,1134930985,148747101965,1654505292078
matrix-multiply,1137593162,149905038771,1654505292078
matrix-multiply,1146875508,151062614162,1654505292078
matrix-multiply,1338878091,152229355103,1654505292078
matrix-multiply,1137299280,153590953318,1654505292078
matrix-multiply,1137897708,154748238076,1654505292078
matrix-multiply,1145193406,155906414240,1654505292078
matrix-multiply,1148822345,157074591736,1654505292078
matrix-multiply,1137462854,158243335217,1654505292078
matrix-multiply,1139685945,159401161466,1654505292078
matrix-multiply,1132346771,160564447080,1654505292078
matrix-multiply,1133555754,161716949798,1654505292078
matrix-multiply,1134720669,162870466312,1654505292078
