benchmark,duration_ns,uptime_ns,vm_start_unix_ms
matrix-multiply,1201551446,1031759842,1654504834962
matrix-multiply,1281070970,2257547394,1654504834962
matrix-multiply,1766187832,3562881039,1654504834962
matrix-multiply,1187052541,5354863482,1654504834962
matrix-multiply,1193671632,6564374146,1654504834962
matrix-multiply,1186161955,7783327338,1654504834962
matrix-multiply,1185298408,8992502512,1654504834962
matrix-multiply,1186961534,10200063481,1654504834962
matrix-multiply,1185769683,11409580183,1654504834962
matrix-multiply,1197133910,12617548471,1654504834962
matrix-multiply,1185075075,13836954634,1654504834962
matrix-multiply,1183423489,15044724655,1654504834962
matrix-multiply,1182886502,16250555549,1654504834962
matrix-multiply,1184763084,17456192047,1654504834962
matrix-multiply,1188767765,18664099261,1654504834962
matrix-multiply,1185118928,19877589912,1654504834962
matrix-multiply,1185838285,21086723507,1654504834962
matrix-multiply,1185710566,22296296969,1654504834962
matrix-multiply,1194228386,23504361554,1654504834962
matrix-multiply,1155678915,24725938515,1654504834962
matrix-multiply,1159044032,25905245632,1654504834962
matrix-multiply,1157198745,27086806272,1654504834962
matrix-multiply,1157382087,28268731072,1654504834962
matrix-multiply,1162512051,29448523412,1654504834962
matrix-multiply,1166684775,30633384608,1654504834962
matrix-multiply,1157258813,31822396928,1654504834962
matrix-multiply,1158803782,33001882949,1654504834962
matrix-multiply,1160493226,34183052316,1654504834962
matrix-multiply,1158709664,35367113520,1654504834962
matrix-multiply,1202560287,36548120903,1654504834962
matrix-multiply,1156000953,37775486219,1654504834962
matrix-multiply,1155140008,38953936812,1654504834962
matrix-multiply,1156967424,40131797924,1654504834962
matrix-multiply,1156660323,41311613697,1654504834962
matrix-multiply,1157261989,42490947396,1654504834962
matrix-multiply,1158049965,43671870783,1654504834962
matrix-multiply,1157218037,44852346290,1654504834962
matrix-multiply,1158105970,46031984941,1654504834962
matrix-multiply,1156282117,47212698733,1654504834962
matrix-multiply,1155620744,48393672178,1654504834962
matrix-multiply,1168642466,49571436527,1654504834962
matrix-multiply,1158476642,50762502734,1654504834962
matrix-multiply,1158340035,51943273763,1654504834962
matrix-multiply,1161433580,53123995904,1654504834962
matrix-multiply,1156752440,54307712792,1654504834962
matrix-multiply,1159621373,55486733625,1654504834962
matrix-multiply,1162890976,56669799540,1654504834962
matrix-multiply,1159639940,57854983262,1654504834962
matrix-multiply,1161799682,59037070546,1654504834962
matrix-multiply,1157888075,60221717731,1654504834962
matrix-multiply,1160642737,61402568877,1654504834962
matrix-multiply,1165522227,62585450447,1654504834962
matrix-multiply,1157252063,63773408909,1654504834962
matrix-multiply,1157192154,64952988236,1654504834962
matrix-multiply,1159506301,66135466144,1654504834962
matrix-multiply,1156931851,67317228308,1654504834962
matrix-multiply,1198004473,68496379684,1654504834962
matrix-multiply,1157596344,69717077169,1654504834962
matrix-multiply,1156668898,70897679430,1654504834962
matrix-multiply,1158771031,72076655793,1654504834962
matrix-multiply,1158259876,73257873789,1654504834962
matrix-multiply,1158813675,74438565365,1654504834962
matrix-multiply,1167801431,75619382067,1654504834962
matrix-multiply,1157139604,76809532403,1654504834962
matrix-multiply,1157283987,77992804960,1654504834962
matrix-multiply,1157120711,79177787132,1654504834962
matrix-multiply,1156064591,80356618409,1654504834962
matrix-multiply,1163291560,81535222460,1654504834962
matrix-multiply,1162509120,82720778167,1654504834962
matrix-multiply,1153360656,83905399037,1654504834962
matrix-multiply,1154903901,85080958980,1654504834962
matrix-multiply,1153004798,86258034802,1654504834962
matrix-multiply,1155054496,87433085445,1654504834962
matrix-multiply,1162979797,88610216089,1654504834962
matrix-multiply,1155357644,89795274299,1654504834962
matrix-multiply,1156501157,90972760632,1654504834962
matrix-multiply,1155447650,92151215315,1654504834962
matrix-multiply,1155472661,93328794485,1654504834962
matrix-multiply,1158178928,94506235093,1654504834962
matrix-multiply,1158955021,95690122860,1654504834962
matrix-multiply,1155216390,96871064820,1654504834962
matrix-multiply,1157236988,98048384797,1654504834962
matrix-multiply,1158170906,99227730876,1654504834962
matrix-multiply,1191517250,100407873164,1654504834962
matrix-multiply,1164513070,101622339787,1654504834962
matrix-multiply,1157923311,102813377493,1654504834962
matrix-multiply,1154817974,103993370713,1654504834962
matrix-multiply,1157796912,105170250613,1654504834962
matrix-multiply,1158302357,106350200423,1654504834962
matrix-multiply,1168040336,107530531196,1654504834962
matrix-multiply,1157943019,108721102648,1654504834962
matrix-multiply,1158369429,109901564637,1654504834962
matrix-multiply,1154557331,111082330696,1654504834962
matrix-multiply,1154434826,112259041617,1654504834962
matrix-multiply,1155998184,113435543430,1654504834962
matrix-multiply,1166707264,114613542190,1654504834962
matrix-multiply,1155002558,115802708677,1654504834962
matrix-multiply,1156719040,116979826334,1654504834962
matrix-multiply,1154578198,118158655954,1654504834962
matrix-multiply,1155756601,119335307551,1654504834962
matrix-multiply,1163055519,120513156916,1654504834962
matrix-multiply,1162077686,121698325037,1654504834962
matrix-multiply,1156714974,122882531490,1654504834962
matrix-multiply,1161963531,124061312793,1654504834962
matrix-multiply,1154326798,125245345579,1654504834962
matrix-multiply,1154661597,126421677370,1654504834962
matrix-multiply,1163267193,127598428760,1654504834962
matrix-multiply,1155983301,128783884810,1654504834962
matrix-multiply,1155298705,129962037035,1654504834962
matrix-multiply,1156157826,131139460505,1654504834962
matrix-multiply,1154925917,132317868035,1654504834962
matrix-multiply,1205853469,133494904586,1654504834962
matrix-multiply,1156103501,134723171693,1654504834962
matrix-multiply,1155886608,135901354308,1654504834962
matrix-multiply,1156054127,137079504139,1654504834962
matrix-multiply,1157029605,138257896239,1654504834962
matrix-multiply,1159673659,139437409036,1654504834962
matrix-multiply,1166795670,140619576750,1654504834962
matrix-multiply,1157177991,141808604996,1654504834962
matrix-multiply,1157520317,142988618419,1654504834962
matrix-multiply,1183251313,144168559293,1654504834962
matrix-multiply,1157380644,145374190180,1654504834962
matrix-multiply,1170611052,146553907431,1654504834962
matrix-multiply,1159363923,147749649503,1654504834962
matrix-multiply,1158838705,148931223285,1654504834962
matrix-multiply,1157515195,150112539589,1654504834962
matrix-multiply,1156395484,151292175135,1654504834962
matrix-multiply,1160422344,152470774793,1654504834962
matrix-multiply,1164211981,153655285078,1654504834962
matrix-multiply,1158056483,154841793634,1654504834962
matrix-multiply,1155651688,156022201536,1654504834962
matrix-multiply,1155605892,157200176454,1654504834962
matrix-multiply,1156353175,158378019083,1654504834962
matrix-multiply,1169943481,159556604470,1654504834962
matrix-multiply,1158188635,160748909610,1654504834962
matrix-multiply,1157472387,161929344533,1654504834962
matrix-multiply,1157771420,163108993581,1654504834962
matrix-multiply,1157068720,164289107976,1654504834962
matrix-multiply,1193362680,165468392005,1654504834962
matrix-multiply,1163536262,166684848190,1654504834962
matrix-multiply,1154678214,167870581548,1654504834962
matrix-multiply,1154991486,169047372238,1654504834962
matrix-multiply,1155192509,170224434831,1654504834962
matrix-multiply,1154110916,171401719575,1654504834962
matrix-multiply,1161489923,172578124926,1654504834962
matrix-multiply,1157006435,173761754749,1654504834962
matrix-multiply,1158114407,174940944418,1654504834962
matrix-multiply,1156965108,176121428318,1654504834962
matrix-multiply,1157177624,177300496972,1654504834962
matrix-multiply,1160567674,178479791562,1654504834962
matrix-multiply,1165733895,179662830203,1654504834962
matrix-multiply,1158626912,180850967571,1654504834962
matrix-multiply,1158270886,182031664527,1654504834962
matrix-multiply,1157488462,183211926783,1654504834962
matrix-multiply,1158141117,184391449931,1654504834962
matrix-multiply,1169934874,185571840860,1654504834962
matrix-multiply,1157359443,186764087204,1654504834962
matrix-multiply,1158617047,187943502247,1654504834962
matrix-multiply,1157765930,189124369786,1654504834962
matrix-multiply,1158283432,190304407189,1654504834962
matrix-multiply,1156690173,191485010567,1654504834962
matrix-multiply,1163887597,192663285884,1654504834962
matrix-multiply,1156265808,193849122199,1654504834962
matrix-multiply,1155596906,195027517699,1654504834962
matrix-multiply,1154363707,196205154665,1654504834962
matrix-multiply,1188786472,197381520230,1654504834962
matrix-multiply,1163986191,198592392548,1654504834962
matrix-multiply,1156825540,199778544683,1654504834962
matrix-multiply,1156050176,200957400025,1654504834962
matrix-multiply,1155772662,202135528758,1654504834962
matrix-multiply,1156249869,203313342302,1654504834962
matrix-multiply,1158168068,204491546072,1654504834962
matrix-multiply,1164377898,205672927491,1654504834962
